LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtUnfSF,TotalBsmtSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageCars,WoodDeckSF,TotalPorch,GarageFinish,Functional,BsmtCond,LotConfig,LandSlope,BsmtQual,Foundation,FireplaceQu,PavedDrive,BsmtExposure,HouseStyle,Fence,SaleType,LandContour,BsmtFinType1,Neighborhood,Exterior2nd,LotShape,SaleCondition,KitchenQual,MasVnrType,RoofStyle,ExterCond,ExterQual,HeatingQC,Condition1,CentralAir,BldgType,MSZoning,GarageType,Electrical,MoSold,YrSold,YearBuiltlabel,YearRemodAdd_label,SalePrice,target
60,9900,6,7,0,778,778,1489,0,0,2,0,3,1,1,335,0,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,Gd,Y,No,1.5Fin,GdWo,WD,Lvl,Unf,SWISU,VinylSd,Reg,Normal,TA,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Detchd,SBrkr,7,2009,6,6,139500,11.84582705
81,11216,8,5,0,1489,1489,1489,0,0,2,0,3,1,2,0,140,RFn,Typ,Gd,Inside,Gtl,Gd,PConc,Gd,Y,No,1Story,None,New,Lvl,Unf,Somerst,VinylSd,Reg,Partial,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,FV,Attchd,SBrkr,6,2006,1,1,232600,12.35707982
114,14803,10,5,816,442,2078,2084,1,0,2,0,2,1,3,188,45,Fin,Typ,TA,Inside,Gtl,Ex,PConc,Gd,Y,Av,1Story,None,New,Lvl,GLQ,NridgHt,CmentBd,Reg,Partial,Ex,BrkFace,Hip,TA,Ex,Ex,PosN,Y,1Fam,RL,Attchd,SBrkr,6,2008,1,1,385000,12.86100121
50,6130,5,6,0,0,784,784,1,0,1,0,2,0,0,0,116,None,Typ,TA,Inside,Gtl,TA,BrkTil,None,Y,No,1.5Unf,None,WD,Lvl,ALQ,BrkSide,MetalSd,Reg,Normal,Gd,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RM,None,SBrkr,5,2008,6,6,109500,11.60368896
65,8529,7,5,0,1434,1454,1434,0,0,2,0,3,1,2,290,39,RFn,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,No,1Story,None,WD,Lvl,GLQ,SawyerW,VinylSd,IR1,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,4,2009,1,1,189000,12.14950759
80.5,28698,5,5,0,0,1013,2126,0,1,2,1,3,0,2,486,225,Fin,Min2,Gd,CulDSac,Sev,TA,PConc,None,Y,Gd,2Story,None,WD,Low,LwQ,ClearCr,Plywood,IR2,Abnorml,TA,None,Flat,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2009,5,5,185000,12.12811651
24,2544,7,5,0,600,600,1223,0,0,2,1,2,0,2,0,166,RFn,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,Unf,Somerst,MetalSd,Reg,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,Twnhs,FV,Detchd,SBrkr,7,2006,1,1,147400,11.90091204
80,11900,6,5,387,352,1392,1392,1,0,1,1,3,2,2,0,192,RFn,Typ,TA,Corner,Gtl,TA,CBlock,Gd,Y,No,1Story,None,WD,Lvl,Rec,NAmes,HdBoard,IR1,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,FuseA,6,2008,6,6,166000,12.01974909
30,3180,7,5,0,600,600,1200,0,0,2,1,2,0,2,0,166,RFn,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,Unf,Somerst,MetalSd,Reg,Normal,Gd,None,Gable,TA,TA,Ex,Norm,Y,TwnhsE,FV,Detchd,SBrkr,6,2006,1,1,151000,11.92504174
44,9548,7,6,223,458,941,1829,1,0,2,1,3,1,2,192,39,RFn,Typ,TA,CulDSac,Gtl,Gd,PConc,TA,Y,No,2Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,IR1,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,1,2010,1,1,237000,12.37581964
100,10004,6,6,180,975,1516,1516,0,0,1,1,3,0,2,0,152,RFn,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,Lvl,Rec,NAmes,Plywood,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,2,2009,5,5,167000,12.02575508
75,7875,5,6,136,572,1144,1144,1,0,1,0,3,0,2,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,GdWo,WD,Lvl,Rec,NAmes,VinylSd,Reg,Normal,TA,BrkFace,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,9,2008,5,5,139950,11.84904764
60,9600,4,7,0,625,1067,1067,0,0,2,0,2,0,2,290,0,Unf,Min2,TA,Inside,Gtl,Gd,CBlock,None,Y,No,1Story,None,WD,Lvl,BLQ,Sawyer,HdBoard,Reg,Normal,Gd,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,2,2010,6,2,128000,11.75979336
90,8100,5,6,0,1221,1559,1559,1,0,1,0,2,0,2,0,346,Unf,Min2,TA,Inside,Gtl,TA,BrkTil,None,Y,No,1Story,GdWo,COD,Lvl,Rec,OldTown,VinylSd,Reg,Normal,TA,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RM,Detchd,SBrkr,6,2007,6,4,153500,11.94146236
21,1680,6,5,158,153,483,987,1,0,1,1,2,0,1,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,2Story,None,WD,Lvl,BLQ,BrDale,HdBoard,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,Twnhs,RM,Detchd,SBrkr,11,2008,4,4,100000,11.51293546
75,9525,5,6,0,1099,1099,1099,0,0,1,1,3,0,1,278,0,Unf,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,1Story,None,WD,Lvl,Unf,CollgCr,VinylSd,Reg,Normal,Gd,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2008,2,1,144000,11.87757552
70,11767,5,6,0,416,768,1200,0,0,1,0,3,0,1,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1.5Fin,None,WD,Lvl,BLQ,Edwards,MetalSd,Reg,Normal,TA,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Detchd,SBrkr,5,2008,6,2,130500,11.77913617
60,12155,6,8,0,516,672,1482,0,0,2,0,4,0,1,0,254,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,None,P,No,2Story,None,WD,Lvl,BLQ,SWISU,Wd Sdng,IR1,Normal,Fa,None,Gable,TA,TA,TA,Norm,N,1Fam,RH,Detchd,SBrkr,3,2008,6,6,140000,11.84940484
60,10440,5,8,0,650,650,1539,0,0,2,0,3,1,2,70,146,Unf,Typ,TA,Inside,Gtl,TA,PConc,Po,P,No,2Story,None,WD,Lvl,Unf,OldTown,MetalSd,Reg,Normal,Gd,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RM,Detchd,SBrkr,6,2008,6,1,157500,11.96718709
82,9020,6,7,183,276,1127,1165,1,0,1,1,3,0,2,0,129,RFn,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,Gd,SLvl,GdPrv,WD,Lvl,Rec,NAmes,HdBoard,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,5,2008,5,5,174900,12.07197538
80,8000,5,4,0,1800,1800,1800,0,0,2,0,6,0,0,0,0,None,Typ,TA,Corner,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,Lvl,Unf,NAmes,BrkFace,Reg,Normal,TA,None,Gable,TA,TA,Ex,Artery,N,Duplex,RL,None,SBrkr,7,2007,5,5,141000,11.85652226
100,12665,5,8,0,876,876,1416,0,0,1,1,4,1,3,418,194,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,Gd,Y,Mn,1.5Fin,None,WD,Lvl,Unf,OldTown,Wd Sdng,IR1,Normal,TA,None,Gable,TA,TA,Gd,Artery,Y,1Fam,RM,Detchd,SBrkr,6,2008,6,6,153900,11.94406482
72,16647,5,5,0,0,1390,1701,1,0,2,0,3,2,2,0,0,Fin,Min2,TA,CulDSac,Gtl,Gd,CBlock,TA,Y,Gd,SFoyer,None,WD,Lvl,ALQ,Sawyer,HdBoard,IR1,Normal,TA,None,Gable,TA,TA,TA,RRAe,Y,1Fam,RL,Basment,SBrkr,1,2007,4,3,171000,12.04942468
75,9317,7,5,137,227,740,1775,1,0,2,1,3,1,2,234,264,Unf,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,No,2Story,None,WD,Lvl,ALQ,SawyerW,HdBoard,Reg,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,7,2009,2,2,213000,12.26905214
36,15523,5,6,0,404,864,864,1,0,1,0,3,1,1,0,0,Unf,Typ,TA,CulDSac,Gtl,TA,CBlock,Fa,Y,Av,1Story,None,WD,Lvl,BLQ,CollgCr,Plywood,IR1,Normal,TA,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,8,2009,4,4,133500,11.80186425
75,45600,6,8,0,907,907,2358,0,0,3,0,5,1,2,486,215,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,Gd,Y,No,1.5Fin,None,WD,Bnk,Unf,ClearCr,Wd Sdng,IR2,Normal,TA,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Detchd,SBrkr,9,2008,6,2,240000,12.38839837
80,9600,6,7,360,528,528,1855,0,0,2,1,3,1,2,113,100,RFn,Typ,TA,FR2,Gtl,TA,CBlock,TA,Y,No,SLvl,None,WD,Lvl,Unf,Veenker,Plywood,Reg,Normal,TA,BrkFace,Hip,Gd,Gd,Ex,Feedr,Y,1Fam,RL,Attchd,SBrkr,8,2007,4,2,187000,12.13886924
36,4435,6,5,170,189,848,848,1,0,1,0,1,0,2,140,0,Fin,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,Av,1Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,Reg,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,TwnhsE,RM,Attchd,SBrkr,11,2007,1,1,131500,11.78676974
43,3196,8,5,40,1273,1273,1456,0,0,2,0,2,1,2,143,20,Fin,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,Gd,1Story,None,WD,Lvl,Unf,Blmngtn,VinylSd,Reg,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,TwnhsE,RL,Attchd,SBrkr,5,2006,1,1,215000,12.27839796
53,7128,7,5,0,554,918,1646,0,0,2,0,4,2,1,0,126,Unf,Typ,TA,Inside,Gtl,TA,CBlock,Gd,Y,No,2.5Unf,MnPrv,WD,Lvl,Rec,Crawfor,MetalSd,Reg,Normal,TA,None,Gable,Gd,TA,Gd,Norm,Y,1Fam,RL,Detchd,SBrkr,8,2007,6,6,164000,12.0076278
73,12095,6,6,115,563,1127,1445,0,0,1,1,3,1,2,180,0,RFn,Typ,TA,Corner,Gtl,TA,CBlock,Fa,Y,Gd,SLvl,MnPrv,WD,Lvl,Rec,NAmes,HdBoard,IR1,Normal,TA,BrkFace,Gable,Gd,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,8,2009,5,5,158000,11.97035664
102,17920,5,4,0,372,1763,1779,1,0,1,1,3,1,2,0,730,Unf,Typ,TA,Inside,Gtl,TA,CBlock,Gd,Y,Mn,1Story,None,WD,Lvl,ALQ,Sawyer,Plywood,Reg,Abnorml,TA,None,Hip,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,7,2006,6,4,170000,12.0435596
72,6897,5,8,0,381,1040,1040,1,0,1,1,3,0,1,0,104,Unf,Typ,TA,Corner,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,Lvl,ALQ,Sawyer,HdBoard,IR1,Normal,TA,None,Gable,Gd,TA,Ex,Norm,Y,1Fam,RL,Detchd,SBrkr,4,2010,5,1,127000,11.75195024
70,10970,6,6,0,0,940,1026,1,0,1,0,3,0,2,0,34,Unf,Typ,Gd,Inside,Mod,Gd,CBlock,None,Y,Gd,SLvl,MnPrv,WD,Low,GLQ,CollgCr,HdBoard,IR1,Normal,TA,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Detchd,SBrkr,10,2008,4,4,147000,11.89819467
65,8125,6,5,0,702,702,1481,0,0,2,1,3,1,2,0,36,Fin,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,No,2Story,None,WD,Lvl,Unf,Gilbert,HdBoard,Reg,Normal,TA,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,3,2009,2,2,174000,12.06681633
80,10400,7,5,189,1090,1090,1370,0,0,2,0,3,1,2,0,0,RFn,Typ,TA,Inside,Gtl,Gd,CBlock,TA,Y,No,1Story,MnPrv,WD,Lvl,Unf,NWAmes,HdBoard,Reg,Family,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2009,4,4,152000,11.93164238
80,11029,6,7,220,435,1054,2654,1,0,2,1,4,1,2,0,287,Unf,Typ,TA,Corner,Gtl,TA,CBlock,Gd,Y,Mn,2Story,None,WD,Lvl,BLQ,NWAmes,HdBoard,IR1,Normal,Gd,BrkFace,Gable,TA,TA,TA,PosA,Y,1Fam,RL,Attchd,SBrkr,8,2006,5,3,250000,12.4292202
55,7642,7,8,0,912,912,1426,0,0,1,1,3,1,1,0,240,Unf,Typ,TA,Corner,Gtl,TA,BrkTil,Gd,Y,No,1.5Fin,GdPrv,WD,Lvl,Unf,Crawfor,Wd Sdng,Reg,Normal,Gd,None,Gable,TA,Gd,Gd,Norm,Y,1Fam,RL,Detchd,SBrkr,6,2007,6,2,189950,12.15452142
75,11625,5,4,0,198,1039,1039,1,0,1,1,3,0,2,0,0,Unf,Typ,TA,Inside,Gtl,TA,PConc,None,Y,Mn,1Story,None,WD,Lvl,BLQ,Sawyer,HdBoard,Reg,Normal,TA,None,Hip,TA,TA,Ex,Norm,Y,2fmCon,RL,Attchd,SBrkr,4,2010,5,5,131500,11.78676974
81,9672,6,5,0,702,1040,1097,0,0,2,0,3,0,2,0,0,Unf,Typ,TA,Corner,Gtl,Gd,PConc,None,Y,No,1Story,GdPrv,WD,Lvl,GLQ,SawyerW,Plywood,Reg,Normal,TA,None,Hip,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,5,2010,3,3,152000,11.93164238
70,7931,5,5,0,0,1148,1148,1,0,1,0,3,0,1,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,GdPrv,WD,Lvl,BLQ,NAmes,Plywood,Reg,Normal,TA,None,Hip,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,7,2009,6,6,132500,11.79434547
72,8640,7,5,0,1372,1372,1372,0,0,2,0,3,0,2,0,140,Fin,Typ,TA,Inside,Gtl,Ex,PConc,None,Y,No,1Story,None,New,Lvl,Unf,Somerst,VinylSd,Reg,Partial,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,FV,Attchd,SBrkr,5,2008,1,1,250580,12.4315375
73,8750,5,6,76,174,1002,1002,1,0,1,0,3,0,2,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,MnPrv,WD,Lvl,BLQ,NAmes,MetalSd,IR1,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Detchd,SBrkr,8,2009,4,4,148500,11.90834697
67,10656,8,5,274,1638,1638,1646,0,0,2,0,3,1,3,192,80,RFn,Typ,TA,Inside,Gtl,Gd,PConc,Gd,Y,Av,1Story,None,New,HLS,Unf,Timber,VinylSd,IR1,Partial,Gd,Stone,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,11,2007,1,1,248900,12.42481051
85,6970,4,5,0,108,1040,1120,1,0,1,1,3,0,2,168,0,RFn,Typ,TA,Corner,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,Lvl,ALQ,Sawyer,VinylSd,Reg,Normal,Fa,None,Gable,TA,TA,TA,Feedr,Y,1Fam,RL,Attchd,SBrkr,5,2007,5,5,129000,11.76757544
64,14762,5,6,0,0,0,2320,0,0,2,0,2,1,2,120,144,Unf,Typ,None,Corner,Gtl,None,Slab,TA,P,None,2Story,None,WD,Lvl,None,Gilbert,Plywood,IR2,Normal,TA,None,Gable,TA,TA,Gd,Feedr,Y,1Fam,RL,Attchd,SBrkr,5,2006,6,6,169000,12.03765991
80,9938,7,5,246,300,1050,1949,1,0,2,1,3,1,2,156,90,Fin,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,No,2Story,GdPrv,WD,Lvl,GLQ,SawyerW,MetalSd,Reg,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2010,2,2,236000,12.37159132
60,6600,5,5,0,894,894,894,0,0,1,0,2,0,1,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,Lvl,Unf,NAmes,MetalSd,Reg,Normal,TA,None,Hip,TA,TA,Gd,PosN,N,1Fam,RL,Detchd,SBrkr,8,2009,5,5,109500,11.60368896
70,8750,6,5,116,299,804,1682,0,0,2,1,3,0,2,0,77,RFn,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,Reg,Normal,Gd,BrkFace,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2010,2,2,200500,12.20857451
74,8892,5,7,0,105,105,910,0,0,1,0,3,0,2,196,150,Unf,Typ,TA,Corner,Gtl,TA,Stone,None,Y,Av,1Story,GdWo,WD,Lvl,Unf,NAmes,Wd Shng,Reg,Normal,Gd,None,Gable,TA,Gd,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,10,2008,6,2,116000,11.66135409
60,12144,5,7,0,457,832,1268,0,0,1,0,3,1,1,0,28,Unf,Typ,TA,Inside,Gtl,TA,CBlock,Gd,Y,No,1Story,None,WD,Lvl,Rec,NAmes,HdBoard,Reg,Normal,TA,None,Gable,TA,Gd,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,9,2009,6,6,133000,11.79811193
52,5720,5,6,0,676,676,1131,0,0,1,1,3,0,1,26,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1.5Fin,None,WD,Lvl,Unf,OldTown,Wd Sdng,Reg,Abnorml,TA,None,Gable,TA,TA,Ex,Artery,Y,1Fam,RM,Detchd,SBrkr,8,2009,6,6,66500,11.10497226
75,9000,8,5,0,1120,1184,2610,0,0,2,1,4,1,2,208,364,Fin,Typ,TA,Inside,Gtl,Gd,PConc,Gd,Y,Av,2Story,None,New,Lvl,GLQ,Somerst,CmentBd,Reg,Partial,Ex,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,FV,BuiltIn,SBrkr,8,2007,1,1,303477,12.6230644
94,25286,4,5,0,431,1064,1040,1,0,1,0,3,0,2,0,0,Unf,Typ,TA,Inside,Mod,TA,PConc,None,Y,Gd,1Story,None,WD,HLS,ALQ,Mitchel,Plywood,Reg,Normal,TA,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,1,2007,5,5,132250,11.79245691
74,8834,9,5,216,292,1462,2224,1,0,2,1,4,1,3,184,0,Fin,Typ,TA,Inside,Gtl,Ex,PConc,Gd,Y,No,2Story,None,WD,Lvl,GLQ,NridgHt,VinylSd,Reg,Normal,Ex,Stone,Hip,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2009,1,1,350000,12.76569129
88,11782,5,7,0,210,1109,1155,1,0,1,0,3,0,2,192,0,Unf,Min2,TA,Inside,Gtl,TA,CBlock,None,Y,Av,SFoyer,MnPrv,WD,Lvl,ALQ,Sawyer,HdBoard,IR1,Normal,Gd,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Detchd,SBrkr,6,2010,5,2,148000,11.90497431
70,7000,5,8,90,218,864,864,1,0,1,0,3,0,1,0,0,Unf,Typ,TA,CulDSac,Gtl,TA,CBlock,None,Y,No,1Story,GdWo,WD,Lvl,ALQ,CollgCr,VinylSd,IR1,Normal,TA,BrkFace,Gable,Gd,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,7,2009,4,1,136500,11.82408722
60,7024,5,5,0,110,1090,1090,1,0,1,1,2,0,2,0,49,Fin,Typ,Gd,Inside,Gtl,Ex,PConc,None,Y,No,1Story,None,WD,Lvl,ALQ,Edwards,VinylSd,Reg,Normal,TA,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2007,1,1,157000,11.96400745
44,13758,7,5,117,254,1156,1717,0,0,2,1,3,1,2,168,36,RFn,Typ,TA,CulDSac,Gtl,Gd,CBlock,TA,Y,Mn,1.5Fin,None,WD,Lvl,LwQ,Timber,HdBoard,IR1,Normal,Gd,BrkFace,Gable,Gd,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,4,2007,2,2,187500,12.14153946
64,9636,6,5,0,808,808,1593,0,0,2,1,3,1,2,342,40,RFn,Typ,TA,Corner,Gtl,Gd,PConc,TA,Y,No,2Story,MnPrv,WD,Lvl,Unf,Gilbert,VinylSd,IR1,Normal,TA,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,BuiltIn,SBrkr,12,2009,2,2,178000,12.08954445
60,6204,4,5,0,795,795,2230,1,0,1,0,5,0,1,0,188,Unf,Typ,Fa,Inside,Gtl,TA,PConc,None,Y,No,2.5Fin,None,WD,Bnk,Unf,SWISU,Wd Sdng,Reg,Normal,TA,None,Gable,TA,Gd,TA,Norm,N,1Fam,RL,Detchd,SBrkr,3,2006,6,6,118500,11.68267668
65,7150,5,5,60,460,892,892,0,0,1,0,3,0,1,0,0,RFn,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,GdWo,WD,Lvl,BLQ,NAmes,HdBoard,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,7,2009,5,5,100000,11.51293546
50,5119,9,5,60,460,1698,1709,1,0,2,0,2,1,2,97,65,Fin,Typ,TA,CulDSac,Gtl,Ex,PConc,TA,Y,Av,1Story,None,CWD,Lvl,GLQ,Somerst,MetalSd,IR1,Abnorml,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,TwnhsE,FV,Attchd,SBrkr,1,2008,2,1,328900,12.70351207
70,8393,5,5,122,1098,1626,1712,0,0,2,0,4,0,2,272,54,Fin,Typ,TA,Corner,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,Lvl,LwQ,NAmes,MetalSd,Reg,Family,TA,BrkFace,Gable,TA,TA,Ex,Norm,Y,Duplex,RL,Attchd,SBrkr,6,2006,6,1,145000,11.88449592
59,16466,5,7,0,816,816,1393,0,0,1,1,3,0,1,121,265,Unf,Typ,TA,Inside,Gtl,TA,PConc,None,Y,No,1.5Fin,None,WD,Lvl,Unf,Edwards,MetalSd,IR1,Normal,TA,None,Gable,Gd,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,4,2008,6,6,135500,11.8167343
95,15865,8,6,0,1043,2217,2217,1,0,2,0,4,1,2,81,431,Unf,Typ,Gd,Inside,Mod,TA,PConc,TA,Y,Gd,1Story,None,WD,Lvl,ALQ,NAmes,Wd Sdng,IR1,Normal,Gd,None,Flat,Gd,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,10,2007,4,4,268000,12.49874599
128,12160,6,4,90,481,1505,1505,1,0,1,0,2,1,2,0,0,RFn,Typ,TA,Inside,Gtl,TA,CBlock,TA,Y,No,1Story,None,WD,Lvl,BLQ,NAmes,Wd Sdng,Reg,Normal,TA,BrkFace,Hip,TA,TA,Ex,Feedr,Y,1Fam,RL,Attchd,SBrkr,2,2009,6,6,149500,11.91505836
60,8064,5,7,0,672,672,924,0,0,1,0,3,1,2,0,0,Unf,Typ,TA,Corner,Gtl,TA,CBlock,Po,Y,Mn,1.5Fin,MnPrv,WD,Lvl,Unf,NAmes,MetalSd,Reg,Normal,TA,None,Gable,Gd,TA,Ex,Artery,Y,1Fam,RL,Detchd,SBrkr,7,2007,6,1,122900,11.71913443
70,11184,6,5,92,192,918,1683,0,0,2,1,3,1,2,243,0,RFn,Typ,TA,Inside,Gtl,TA,CBlock,TA,Y,No,2Story,None,WD,Lvl,LwQ,Sawyer,HdBoard,Reg,Normal,TA,BrkFace,Hip,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,7,2009,4,4,172500,12.05815831
70,8414,6,8,0,396,1059,1068,0,1,1,0,3,0,1,192,0,RFn,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,MnPrv,WD,Lvl,GLQ,Sawyer,HdBoard,Reg,Normal,TA,None,Hip,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,2,2006,5,1,154500,11.94795585
72,13284,5,5,0,319,1383,1383,1,0,1,0,3,1,1,511,116,Unf,Typ,TA,Inside,Gtl,Gd,PConc,Gd,Y,Mn,1Story,GdPrv,WD,Lvl,BLQ,Sawyer,Plywood,Reg,Normal,TA,None,Gable,TA,TA,TA,PosN,Y,1Fam,RL,Attchd,SBrkr,6,2008,6,6,165000,12.01370681
64,7018,5,5,0,0,0,1535,0,0,2,0,4,0,2,0,0,Unf,Typ,None,Inside,Gtl,None,Slab,None,Y,None,1Story,None,WD,Bnk,None,SawyerW,Plywood,Reg,Alloca,TA,None,Gable,TA,TA,TA,Norm,Y,Duplex,RL,Attchd,SBrkr,6,2009,4,4,118858,11.6856932
71,7056,6,5,415,380,780,1796,1,0,1,1,4,1,2,0,50,RFn,Typ,TA,Inside,Gtl,TA,CBlock,TA,Y,No,2Story,None,WD,Lvl,BLQ,NAmes,HdBoard,Reg,Normal,TA,BrkFace,Hip,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,10,2008,5,5,140000,11.84940484
50,8765,4,6,0,666,951,951,0,0,1,0,2,0,1,0,28,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,None,Y,No,1Story,None,WD,Lvl,ALQ,IDOTRR,Wd Sdng,Reg,Abnorml,TA,None,Gable,TA,TA,Ex,Norm,N,1Fam,RM,Detchd,SBrkr,4,2006,6,6,106500,11.57590965
64,7018,5,5,0,0,0,2240,0,0,2,0,6,0,2,154,0,Unf,Typ,None,Inside,Gtl,None,Slab,None,Y,None,2Story,None,WD,Lvl,None,SawyerW,Plywood,Reg,Alloca,TA,None,Gable,TA,TA,TA,Feedr,Y,Duplex,RL,Detchd,SBrkr,6,2009,4,4,142953,11.87027818
100,12919,9,5,760,142,2330,2364,1,0,2,1,2,2,3,0,67,Fin,Typ,TA,Inside,Gtl,Ex,PConc,Gd,Y,Gd,1Story,None,New,Lvl,GLQ,NridgHt,VinylSd,IR1,Partial,Ex,Stone,Hip,TA,Ex,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,3,2010,1,1,611657,13.32392858
